CustomerKey,GeographyKey,CustomerAlternateKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress
11303,614,AW00011303,Julia,,Coleman,10/04/1966,S,F,julia72@adventure-works.com
11304,547,AW00011304,Julia,B,Garcia,14/03/1971,M,F,julia38@adventure-works.com
11305,307,AW00011305,Sean,A,Evans,17/12/1965,M,M,sean31@adventure-works.com
11306,312,AW00011306,Micah,A,Zhou,20/12/1965,M,M,micah19@adventure-works.com
11307,314,AW00011307,Hunter,P,Rodriguez,31/10/1965,M,M,hunter53@adventure-works.com
11308,546,AW00011308,Ian,T,Gonzales,2/09/1959,M,M,ian57@adventure-works.com
11309,536,AW00011309,Victoria,,Lewis,10/12/1959,S,F,victoria20@adventure-works.com
11310,360,AW00011310,Erin,A,Sanders,5/07/1964,S,F,erin7@adventure-works.com
11311,626,AW00011311,Gabrielle,D,Lopez,21/02/1959,S,F,gabrielle63@adventure-works.com
11312,626,AW00011312,Sara,,Richardson,1/10/1958,S,F,sara10@adventure-works.com
11313,632,AW00011313,Trevor,,Jenkins,27/08/1958,S,M,trevor6@adventure-works.com
11314,618,AW00011314,Mya,,Flores,16/06/1970,S,F,mya13@adventure-works.com
11315,632,AW00011315,Hailey,J,Ward,31/03/1959,S,F,hailey12@adventure-works.com
11316,51,AW00011316,Luke,,Allen,17/05/1959,M,M,luke52@adventure-works.com
11317,548,AW00011317,Victoria,D,Russell,14/09/1963,S,F,victoria66@adventure-works.com
11318,614,AW00011318,Jessica,,Wilson,25/04/1958,S,F,jessica54@adventure-works.com
11319,348,AW00011319,Jade,E,Bailey,23/04/1948,M,F,jade13@adventure-works.com
11320,325,AW00011320,Morgan,M,Hill,24/12/1942,M,F,morgan19@adventure-works.com
11321,612,AW00011321,Terrance,D,Raman,5/01/1944,M,M,terrance9@adventure-works.com
11322,611,AW00011322,Sydney,,Garcia,12/09/1943,M,F,sydney78@adventure-works.com
11323,314,AW00011323,Jose,,Patterson,18/12/1943,S,M,jose33@adventure-works.com
11324,325,AW00011324,Zachary,,Anderson,10/11/1944,M,M,zachary39@adventure-works.com
11325,637,AW00011325,Elijah,E,Ross,29/12/1944,S,M,elijah7@adventure-works.com
11326,300,AW00011326,Rafael,M,Xie,23/12/1944,M,M,rafael26@adventure-works.com
11327,301,AW00011327,Jaime,C,Moreno,1/09/1945,M,M,jaime48@adventure-works.com
11328,55,AW00011328,Julian,M,Griffin,30/06/1945,M,M,julian20@adventure-works.com
11329,311,AW00011329,Andy,,Alvarez,22/01/1946,S,M,andy9@adventure-works.com
11330,59,AW00011330,Ryan,M,Thompson,10/11/1945,M,M,ryan38@adventure-works.com
11331,63,AW00011331,Samantha,,Jenkins,3/01/1974,M,F,samantha32@adventure-works.com
11332,153,AW00011332,Deanna,D,Ramos,2/04/1968,S,F,deanna44@adventure-works.com
11333,261,AW00011333,Emily,R,Miller,7/01/1968,M,F,emily6@adventure-works.com
11334,269,AW00011334,Nicole,,Brown,19/09/1966,M,F,nicole4@adventure-works.com
11335,120,AW00011335,Carla,L,Raman,18/12/1977,M,F,carla14@adventure-works.com
11336,204,AW00011336,Shaun,,Raji,8/03/1973,M,M,shaun21@adventure-works.com
11337,273,AW00011337,Jerome,,Romero,21/03/1967,M,M,jerome7@adventure-works.com
11338,154,AW00011338,Frank,F,Navarro,6/08/1972,M,M,frank17@adventure-works.com
11339,202,AW00011339,Dennis,M,She,5/01/1967,S,M,dennis25@adventure-works.com
11340,192,AW00011340,Melody,C,Munoz,3/04/1947,M,F,melody8@adventure-works.com
11341,236,AW00011341,Randy,A,Zeng,18/02/1942,M,M,randy24@adventure-works.com
11342,191,AW00011342,Marshall,L,Wang,7/03/1973,M,M,marshall0@adventure-works.com
11343,264,AW00011343,Arthur,P,Carlson,9/03/1975,M,M,arthur41@adventure-works.com
11344,262,AW00011344,Jessie,,Jimenez,21/01/1963,M,F,jessie3@adventure-works.com
11345,224,AW00011345,Robin,,Ramos,9/09/1962,S,F,robin13@adventure-works.com
11346,196,AW00011346,Deanna,E,Gutierrez,18/05/1966,S,F,deanna37@adventure-works.com
11347,156,AW00011347,Roy,T,Navarro,17/06/1972,M,M,roy30@adventure-works.com
11348,151,AW00011348,Shawn,,Rai,21/03/1961,M,M,shawn19@adventure-works.com
11349,134,AW00011349,Mindy,J,Luo,30/08/1965,M,F,mindy10@adventure-works.com
11350,265,AW00011350,Cara,,Zhou,14/07/1942,M,F,cara5@adventure-works.com
11351,253,AW00011351,Anne,R,Ramos,2/04/1950,S,F,anne19@adventure-works.com
11352,222,AW00011352,Raymond,A,Rodriguez,4/09/1945,M,M,raymond20@adventure-works.com
11353,271,AW00011353,Carrie,L,Ortega,9/12/1946,S,F,carrie19@adventure-works.com
11354,119,AW00011354,Deanna,,Suarez,23/08/1947,M,F,deanna45@adventure-works.com
11355,275,AW00011355,Roberto,,Gutierrez,26/06/1948,M,M,roberto11@adventure-works.com
11356,6,AW00011356,Terrence,,Carson,24/11/1985,S,M,terrence15@adventure-works.com
11357,21,AW00011357,Ramon,,Ye,19/09/1984,S,M,ramon9@adventure-works.com
11358,2,AW00011358,Cynthia,,Malhotra,10/05/1984,S,F,cynthia9@adventure-works.com
11359,7,AW00011359,Jarrod,,Prasad,3/03/1984,S,M,jarrod9@adventure-works.com
11360,26,AW00011360,Tyrone,,Serrano,30/01/1984,S,M,tyrone15@adventure-works.com
11361,10,AW00011361,Cindy,G,Ramos,26/10/1982,M,F,cindy22@adventure-works.com
11362,33,AW00011362,Damien,M,Shan,11/05/1983,M,M,damien26@adventure-works.com
11363,35,AW00011363,Julian,,Ross,19/04/1983,S,M,julian5@adventure-works.com
11364,34,AW00011364,Jennifer,,Collins,22/03/1985,S,F,jennifer6@adventure-works.com
11365,29,AW00011365,Brittney,,Sun,6/12/1984,S,F,brittney12@adventure-works.com
11366,37,AW00011366,Virginia,R,Patel,23/04/1985,M,F,virginia4@adventure-works.com
11367,12,AW00011367,Calvin,J,Nara,21/08/1984,M,M,calvin15@adventure-works.com
11368,26,AW00011368,Edward,,Miller,24/05/1984,S,M,edward28@adventure-works.com
11369,29,AW00011369,Ashlee,D,Tang,1/02/1984,M,F,ashlee11@adventure-works.com
11370,38,AW00011370,Alicia,,Xu,29/09/1983,M,F,alicia3@adventure-works.com
11371,26,AW00011371,Lacey,C,Jai,24/11/1983,M,F,lacey1@adventure-works.com
11372,20,AW00011372,Wendy,H,Romero,12/11/1983,S,F,wendy8@adventure-works.com
11373,135,AW00011373,Carly,H,Luo,16/09/1954,M,F,carly5@adventure-works.com
11374,162,AW00011374,Jimmy,M,Ortega,25/12/1948,S,M,jimmy26@adventure-works.com
11375,240,AW00011375,Francisco,,Martinez,5/11/1948,M,M,francisco19@adventure-works.com
11376,268,AW00011376,Lance,,Vazquez,7/12/1948,S,M,lance14@adventure-works.com
11377,161,AW00011377,David,R.,Robinett,23/08/1966,M,M,david22@adventure-works.com
11378,184,AW00011378,Shannon,,Liang,19/11/1965,S,F,shannon15@adventure-works.com
11379,214,AW00011379,Gary,,Vazquez,13/05/1976,M,M,gary25@adventure-works.com
11380,175,AW00011380,Mitchell,L,Kumar,29/08/1964,S,M,mitchell7@adventure-works.com
11381,249,AW00011381,Meredith,,Raman,18/08/1970,M,F,meredith11@adventure-works.com
11382,189,AW00011382,Edward,,Patterson,15/07/1974,M,M,edward59@adventure-works.com
11383,206,AW00011383,Marie,,Gill,25/02/1966,M,F,marie37@adventure-works.com
11384,211,AW00011384,Tiffany,E,Wang,13/10/1971,M,F,tiffany1@adventure-works.com
11385,279,AW00011385,Miguel,C,Allen,8/08/1971,S,M,miguel24@adventure-works.com
11386,127,AW00011386,Jaclyn,,Cai,2/11/1971,M,F,jaclyn22@adventure-works.com
11387,238,AW00011387,Megan,C,Ramirez,29/11/1964,S,F,megan44@adventure-works.com
11388,279,AW00011388,Joseph,,Martin,20/01/1965,M,M,joseph21@adventure-works.com
11389,130,AW00011389,Karl,J,Shan,20/04/1981,S,M,karl11@adventure-works.com
11390,208,AW00011390,Christine,J,Raji,17/04/1976,S,F,christine16@adventure-works.com
11391,135,AW00011391,Lindsay,T,Xie,25/06/1976,S,F,lindsay3@adventure-works.com
11392,131,AW00011392,Willie,,Zhao,3/02/1981,S,M,willie8@adventure-works.com
11393,182,AW00011393,Kurt,B,Pal,17/07/1974,S,M,kurt12@adventure-works.com
11394,259,AW00011394,George,,McDonald,22/04/1975,S,M,george13@adventure-works.com
11395,118,AW00011395,Beth,C,Gutierrez,16/04/1976,S,F,beth13@adventure-works.com
11396,175,AW00011396,Ian,G,Lopez,4/04/1975,M,M,ian27@adventure-works.com
11397,197,AW00011397,Latoya,R,Shan,2/12/1974,S,F,latoya9@adventure-works.com
11398,261,AW00011398,Colin,N,Nath,9/03/1975,S,M,colin41@adventure-works.com
11399,202,AW00011399,Brenda,F,Mehta,1/02/1975,S,F,brenda17@adventure-works.com
11400,251,AW00011400,Franklin,,Raji,15/04/1980,S,M,franklin38@adventure-works.com
11401,204,AW00011401,Linda,,Navarro,23/02/1975,M,F,linda25@adventure-works.com
11402,183,AW00011402,Kelli,R,Cai,20/05/1975,M,F,kelli21@adventure-works.com
11403,179,AW00011403,Nancy,,Schmidt,6/01/1980,S,F,nancy13@adventure-works.com
11404,133,AW00011404,Megan,E,Taylor,30/06/1957,S,F,megan12@adventure-works.com
11405,143,AW00011405,Bonnie,,Goel,16/08/1957,S,F,bonnie25@adventure-works.com
11406,199,AW00011406,Latoya,L,Xu,31/12/1957,M,F,latoya4@adventure-works.com
11407,170,AW00011407,Mario,,She,30/09/1957,M,M,mario0@adventure-works.com
11408,257,AW00011408,Darren,M,Gill,10/05/1964,M,M,darren36@adventure-works.com
11409,208,AW00011409,Jacqueline,H,Hayes,2/03/1979,S,F,jacqueline23@adventure-works.com
11410,201,AW00011410,Maurice,,Goel,22/02/1974,M,M,maurice20@adventure-works.com
11411,121,AW00011411,Devin,A,Ross,12/08/1959,M,M,devin69@adventure-works.com
11412,121,AW00011412,Sydney,S,Bryant,7/10/1959,S,F,sydney40@adventure-works.com
11413,238,AW00011413,Megan,L,Stewart,13/10/1959,M,F,megan27@adventure-works.com
11414,241,AW00011414,Ian,,Richardson,15/09/1959,S,M,ian76@adventure-works.com
11415,127,AW00011415,Randy,H,She,3/12/1949,S,M,randy25@adventure-works.com
11416,185,AW00011416,Katrina,,Becker,16/09/1950,M,F,katrina19@adventure-works.com
11417,222,AW00011417,Lacey,C,Zheng,26/08/1950,M,F,lacey32@adventure-works.com
11418,160,AW00011418,Rafael,J,Hu,9/08/1950,S,M,rafael20@adventure-works.com
11419,273,AW00011419,Kyle,D,Scott,18/08/1950,M,M,kyle43@adventure-works.com
11420,189,AW00011420,Jordan,C,Turner,9/01/1952,M,M,jordan59@adventure-works.com
11421,172,AW00011421,Amy,C,Sun,16/01/1952,M,F,amy19@adventure-works.com
11422,268,AW00011422,Dustin,F,Deng,29/02/1952,M,M,dustin1@adventure-works.com
11423,147,AW00011423,Jasmine,,Stewart,4/05/1960,M,F,jasmine22@adventure-works.com
11424,164,AW00011424,Pamela,S,Garcia,3/12/1964,M,F,pamela18@adventure-works.com
11425,184,AW00011425,Ariana,D,Gray,2/08/1965,M,F,ariana5@adventure-works.com
11426,156,AW00011426,Kristopher,,Mehta,1/04/1959,M,M,kristopher12@adventure-works.com
11427,168,AW00011427,Desiree,S,Dominguez,17/06/1959,M,F,desiree9@adventure-works.com
11428,173,AW00011428,Deanna,,Perez,19/02/1959,S,F,deanna24@adventure-works.com
11429,218,AW00011429,Marco,,Lopez,13/01/1958,M,M,marco17@adventure-works.com
11430,155,AW00011430,Casey,K,Yuan,21/09/1957,M,F,casey7@adventure-works.com
11431,120,AW00011431,Bryant,,Garcia,20/10/1974,M,M,bryant14@adventure-works.com
11432,206,AW00011432,Dominique,L,Prasad,10/03/1957,M,F,dominique7@adventure-works.com
11433,224,AW00011433,Maurice,M,Shan,1/03/1957,M,M,maurice11@adventure-works.com
11434,274,AW00011434,Andre,,Lopez,2/05/1962,M,M,andre16@adventure-works.com
11435,168,AW00011435,Robin,,Romero,3/09/1955,S,F,robin5@adventure-works.com
11436,273,AW00011436,Taylor,,Cox,17/03/1956,M,F,taylor13@adventure-works.com
11437,190,AW00011437,Alfredo,,Moreno,16/06/1955,M,M,alfredo7@adventure-works.com
11438,162,AW00011438,Jenny,,Nara,13/04/1955,M,F,jenny39@adventure-works.com
11439,217,AW00011439,Janet,,Munoz,14/11/1953,M,F,janet12@adventure-works.com
11440,187,AW00011440,Sergio,C,Weber,26/03/1953,M,M,sergio4@adventure-works.com
11441,192,AW00011441,Erika,,Gomez,9/12/1952,M,F,erika0@adventure-works.com
11442,224,AW00011442,Joseph,D,Harris,13/05/1953,M,M,joseph20@adventure-works.com
11443,31,AW00011443,Grace,,Griffin,19/11/1981,S,F,grace67@adventure-works.com
11444,32,AW00011444,Tina,C,Mehta,26/10/1981,M,F,tina15@adventure-works.com
11445,15,AW00011445,Kari,S,Kim,18/01/1980,S,F,kari3@adventure-works.com
11446,5,AW00011446,Bethany,K,Chander,9/02/1980,S,F,bethany19@adventure-works.com
11447,25,AW00011447,Jennifer,,Roberts,13/02/1980,M,F,jennifer15@adventure-works.com
11448,35,AW00011448,Kyle,,Patterson,25/10/1980,S,M,kyle5@adventure-works.com
11449,37,AW00011449,Alvin,E,Hu,1/08/1980,M,M,alvin19@adventure-works.com
11450,28,AW00011450,Brett,,Mehta,11/05/1981,S,M,brett13@adventure-works.com
11451,10,AW00011451,Ruben,L,Muñoz,8/05/1980,S,M,ruben30@adventure-works.com
11452,21,AW00011452,Erika,A,Rubio,5/05/1979,S,F,erika18@adventure-works.com
11453,31,AW00011453,Stanley,H,Malhotra,17/08/1984,S,M,stanley5@adventure-works.com
11454,35,AW00011454,Melinda,,Navarro,20/10/1979,S,F,melinda5@adventure-works.com
11455,36,AW00011455,Ross,,Sanz,19/10/1979,M,M,ross38@adventure-works.com
11456,17,AW00011456,Jon,C,Gao,5/01/1980,M,M,jon35@adventure-works.com
11457,19,AW00011457,Jaime,C,Gutierrez,18/11/1978,M,F,jaime12@adventure-works.com
11458,16,AW00011458,Bianca,K,Liu,3/10/1978,M,F,bianca3@adventure-works.com
11459,13,AW00011459,Tasha,,Deng,12/04/1978,S,F,tasha1@adventure-works.com
11460,33,AW00011460,Melvin,R,Chande,4/10/1983,S,M,melvin13@adventure-works.com
11461,6,AW00011461,Victor,,Jimenez,22/09/1977,S,M,victor7@adventure-works.com
11462,8,AW00011462,Laura,L,Lin,18/07/1977,M,F,laura14@adventure-works.com
11463,28,AW00011463,Alisha,E,Beck,9/09/1977,M,F,alisha45@adventure-works.com
11464,38,AW00011464,Alejandro,,Huang,15/05/1977,M,M,alejandro8@adventure-works.com
11465,23,AW00011465,Louis,,Luo,18/08/1976,M,M,louis23@adventure-works.com
11466,6,AW00011466,Grant,H,Tang,30/01/1977,M,M,grant6@adventure-works.com
11467,17,AW00011467,Arturo,C,Zheng,6/04/1975,M,M,arturo21@adventure-works.com
11468,278,AW00011468,Jaclyn,,Andersen,15/12/1980,M,F,jaclyn37@adventure-works.com
11469,278,AW00011469,Edwin,,Raji,14/10/1978,S,M,edwin44@adventure-works.com
11470,177,AW00011470,Jay,C,Suarez,25/03/1979,S,M,jay49@adventure-works.com
11471,207,AW00011471,Latasha,,Suarez,25/03/1979,S,F,latasha19@adventure-works.com
11472,24,AW00011472,Kenneth,,Kumar,30/09/1968,S,M,kenneth7@adventure-works.com
11473,221,AW00011473,Grace,M,Henderson,30/01/1986,S,F,grace52@adventure-works.com
11474,265,AW00011474,Melvin,A,Xu,21/08/1985,S,M,melvin5@adventure-works.com
11475,251,AW00011475,Cesar,L,Subram,7/04/1984,S,M,cesar12@adventure-works.com
11476,241,AW00011476,Erika,K,Navarro,16/05/1980,M,F,erika7@adventure-works.com
11477,127,AW00011477,Tristan,,Hughes,21/06/1984,S,M,tristan12@adventure-works.com
11478,218,AW00011478,Billy,C,Hernandez,22/02/1984,S,M,billy5@adventure-works.com
11479,182,AW00011479,Darryl,L,Wu,20/10/1978,M,M,darryl6@adventure-works.com
11480,224,AW00011480,Colleen,A,Ma,7/03/1984,M,F,colleen16@adventure-works.com
11481,156,AW00011481,Erica,,Hu,20/11/1978,M,F,erica19@adventure-works.com
11482,272,AW00011482,Adrienne,C,Torres,16/01/1978,S,F,adrienne8@adventure-works.com
11483,199,AW00011483,Calvin,E,Chande,19/05/1983,M,M,calvin13@adventure-works.com
11484,171,AW00011484,Erick,L,Sai,3/03/1983,S,M,erick5@adventure-works.com
11485,237,AW00011485,Donald,,Chandra,4/02/1978,M,M,donald4@adventure-works.com
11486,117,AW00011486,Ariana,F,Rogers,21/05/1982,S,F,ariana17@adventure-works.com
11487,186,AW00011487,Morgan,C,Jones,5/01/1977,S,F,morgan26@adventure-works.com
11488,256,AW00011488,Jermaine,,Lopez,20/03/1977,S,M,jermaine15@adventure-works.com
11489,262,AW00011489,Deborah,S,Goel,3/09/1976,S,F,deborah21@adventure-works.com
11490,217,AW00011490,Danny,,Rubio,5/07/1976,S,M,danny22@adventure-works.com
11491,255,AW00011491,Andre,,Perez,2/04/1982,M,M,andre20@adventure-works.com
11492,115,AW00011492,Terrence,C,Chander,15/11/1982,S,M,terrence16@adventure-works.com
11493,255,AW00011493,Dawn,T,Wu,31/05/1976,S,F,dawn8@adventure-works.com
11494,267,AW00011494,Jimmy,M,Gutierrez,25/01/1976,S,M,jimmy14@adventure-works.com
11495,154,AW00011495,Francis,,Jimenez,3/03/1977,S,M,francis3@adventure-works.com
11496,272,AW00011496,Gary,,Ortega,15/04/1976,S,M,gary31@adventure-works.com
11497,261,AW00011497,Katrina,R,Nath,22/11/1981,S,F,katrina17@adventure-works.com
11498,49,AW00011498,Arturo,C,Sun,15/07/1979,S,M,arturo14@adventure-works.com
11499,311,AW00011499,Pedro,A,Vance,13/05/1980,S,M,pedro4@adventure-works.com
11500,52,AW00011500,Sarah,V,Simmons,17/03/1980,S,F,sarah40@adventure-works.com
11501,49,AW00011501,Brandy,P,Chandra,3/01/1981,S,F,brandy20@adventure-works.com
11502,63,AW00011502,Jared,,Peterson,3/09/1980,S,M,jared8@adventure-works.com
11503,312,AW00011503,Dennis,G,Wu,11/04/1936,M,M,dennis8@adventure-works.com
11504,315,AW00011504,Jordan,P,Baker,17/10/1936,M,F,jordan45@adventure-works.com
11505,43,AW00011505,Jasmine,A,Powell,4/01/1972,S,F,jasmine48@adventure-works.com
11506,60,AW00011506,Nicholas,S,Brown,14/11/1971,S,M,nicholas6@adventure-works.com
11507,69,AW00011507,Isabella,A,Russell,19/05/1972,S,F,isabella30@adventure-works.com
11508,626,AW00011508,Elizabeth,R,Wilson,4/01/1972,S,F,elizabeth11@adventure-works.com
11509,347,AW00011509,Roger,,Harui,22/07/1964,M,F,roger4@adventure-works.com
11510,54,AW00011510,Seth,H,Roberts,10/01/1959,M,M,seth40@adventure-works.com
11511,543,AW00011511,Caleb,,Perry,10/06/1964,M,M,caleb4@adventure-works.com
11512,59,AW00011512,Natalie,L,Campbell,5/08/1976,S,F,natalie50@adventure-works.com
11513,62,AW00011513,Alyssa,A,Howard,23/09/1965,S,F,alyssa38@adventure-works.com
11514,642,AW00011514,Dalton,,Diaz,16/04/1965,M,M,dalton67@adventure-works.com
11515,301,AW00011515,Shannon,H,Huang,25/08/1959,M,F,shannon6@adventure-works.com
11516,310,AW00011516,Mya,,Gonzales,13/10/1976,M,F,mya17@adventure-works.com
11517,355,AW00011517,Katherine,A,Bryant,18/12/1959,M,F,katherine44@adventure-works.com
11518,545,AW00011518,Edward,,Washington,6/11/1960,M,M,edward62@adventure-works.com
11519,49,AW00011519,Jerome,B,Navarro,13/09/1960,M,M,jerome8@adventure-works.com
11520,60,AW00011520,Jada,A,Morgan,8/10/1960,M,F,jada14@adventure-works.com
11521,644,AW00011521,Ariana,,Peterson,1/12/1977,M,F,ariana4@adventure-works.com
11522,546,AW00011522,Christian,J,Hughes,17/06/1972,M,M,christian26@adventure-works.com
11523,54,AW00011523,Lucas,V,Taylor,7/02/1962,M,M,lucas22@adventure-works.com
11524,374,AW00011524,Alyssa,L,Jackson,22/07/1961,M,F,alyssa11@adventure-works.com
11525,543,AW00011525,Ariana,,Cook,8/07/1961,M,F,ariana19@adventure-works.com
11526,70,AW00011526,Katherine,P,Diaz,30/01/1973,M,F,katherine48@adventure-works.com
11527,361,AW00011527,Jenna,J,Green,2/12/1961,M,F,jenna14@adventure-works.com
11528,325,AW00011528,Joan,,Washington,15/08/1968,M,F,joan7@adventure-works.com
11529,547,AW00011529,Austin,L,Bryant,16/05/1963,M,M,austin14@adventure-works.com
11530,54,AW00011530,Andrew,C,Martinez,23/01/1963,M,M,andrew24@adventure-works.com
11531,300,AW00011531,Nina,R,Yuan,7/07/1962,M,F,nina7@adventure-works.com
11532,634,AW00011532,Lauren,,Miller,26/08/1962,M,F,lauren24@adventure-works.com
11533,280,AW00011533,Ebony,E,Gill,17/07/1968,M,F,ebony35@adventure-works.com
11534,337,AW00011534,Cameron,M,Lewis,12/05/1964,S,M,cameron39@adventure-works.com
11535,543,AW00011535,Devin,,Nelson,31/12/1963,M,M,devin32@adventure-works.com
11536,322,AW00011536,Logan,J,Chow,13/04/1969,M,M,logan25@adventure-works.com
11537,310,AW00011537,Dakota,,Ross,21/09/1963,M,M,dakota3@adventure-works.com
11538,352,AW00011538,Nicole,B,Taylor,24/02/1965,S,F,nicole9@adventure-works.com
11539,311,AW00011539,Justin,,Washington,18/08/1970,M,M,justin10@adventure-works.com
11540,312,AW00011540,Alberto,C,Navarro,24/01/1970,S,M,alberto11@adventure-works.com
11541,547,AW00011541,Aidan,D,Ross,9/10/1964,S,M,aidan4@adventure-works.com
11542,278,AW00011542,Alejandro,L,Tang,7/09/1979,S,M,alejandro30@adventure-works.com
11543,201,AW00011543,Sheena,,Chande,16/08/1973,M,F,sheena13@adventure-works.com
11544,127,AW00011544,Joel,A,Garcia,4/05/1979,M,M,joel14@adventure-works.com
11545,200,AW00011545,Reginald,,Dominguez,22/09/1973,M,M,reginald20@adventure-works.com
11546,189,AW00011546,Christine,,Chande,11/09/1973,M,F,christine10@adventure-works.com
11547,201,AW00011547,Cindy,E,Sai,5/03/1979,M,F,cindy6@adventure-works.com
11548,230,AW00011548,Raymond,,Sanchez,11/04/1974,S,M,raymond21@adventure-works.com
11549,257,AW00011549,Crystal,J,Liang,3/09/1979,M,F,crystal17@adventure-works.com
11550,263,AW00011550,Deb,,Torres,5/08/1979,S,F,deb4@adventure-works.com
11551,215,AW00011551,Shannon,,Alvarez,21/05/1978,S,M,shannon26@adventure-works.com
11552,135,AW00011552,Eddie,L,Rubio,23/11/1972,S,M,eddie21@adventure-works.com
11553,266,AW00011553,Sharon,D,Luo,8/03/1973,M,F,sharon12@adventure-works.com
11554,224,AW00011554,Sydney,,Simmons,27/03/1932,S,F,sydney37@adventure-works.com
11555,237,AW00011555,Alexandria,R,Henderson,4/07/1937,M,F,alexandria5@adventure-works.com
11556,271,AW00011556,Lucas,J,Evans,10/11/1972,M,M,lucas10@adventure-works.com
11557,278,AW00011557,Felicia,,Ramos,14/07/1972,S,F,felicia16@adventure-works.com
11558,276,AW00011558,Ivan,E,Malhotra,18/02/1973,S,M,ivan3@adventure-works.com
11559,161,AW00011559,Frederick,M,Subram,12/12/1978,S,M,frederick12@adventure-works.com
11560,248,AW00011560,Whitney,,Srini,9/08/1978,S,F,whitney7@adventure-works.com
11561,159,AW00011561,Briana,,Dominguez,21/01/1972,S,F,briana12@adventure-works.com
11562,158,AW00011562,Jarrod,,Gonzalez,17/10/1971,M,M,jarrod17@adventure-works.com
11563,247,AW00011563,Cesar,,Srini,1/08/1971,S,M,cesar7@adventure-works.com
11564,146,AW00011564,Jorge,L,Liang,9/01/1972,S,M,jorge19@adventure-works.com
11565,229,AW00011565,Erik,S,Diaz,30/12/1971,S,M,erik4@adventure-works.com
11566,226,AW00011566,April,L,Shan,1/03/1973,M,F,april8@adventure-works.com
11567,165,AW00011567,Carla,,Perez,19/09/1978,M,F,carla24@adventure-works.com
11568,236,AW00011568,Alexia,,Foster,21/04/1972,S,F,alexia13@adventure-works.com
